review_content,review_rating,raw_cooking_surface,overall_cooking_surface,cooking_surface_opinion,cooking_surface,raw_portability,overall_portability,portability_opinion,portability,raw_heat_control,overall_heat_control,heat_control_opinion,heat_control,raw_durability,overall_durability,durability_opinion,durability,raw_accessories,overall_accessories,accessories_opinion,accessories
"Love it!: I've been a Traeger snob for many years, but I'm absolutely loving this Blackstone grill.  Now, my Traeger will last a bit longer.  My favorites so far on this:  Grilled Trout, Smash burgers, and stir fry![Rating - 5/5]",5,"1. The overall review is POSITIVE.
2. The reviewer mentions that they are loving the Blackstone grill and have been using it for favorites like Grilled Trout, Smash burgers, and stir fry.
3. The reviewer's opinion on the cooking_surface is POSITIVE as they are enjoying using the Blackstone grill for various dishes.",POSITIVE,"The reviewer mentions that they are loving the Blackstone grill and have been using it for favorites like Grilled Trout, Smash burgers, and stir fry.",POSITIVE,"1. The overall review is POSITIVE.
2. The reviewer does not specifically mention portability in the review.
3. The sentiment on portability is NOT MENTIONED.",POSITIVE,The reviewer does not specifically mention portability in the review.,NOT MENTIONED,"1. The overall review is POSITIVE.
2. The reviewer mentions that they are loving the Blackstone grill and that it is allowing their Traeger to last longer.
3. The reviewer's opinion on the heat_control is POSITIVE.",POSITIVE,The reviewer mentions that they are loving the Blackstone grill and that it is allowing their Traeger to last longer.,POSITIVE,"1. The overall review is POSITIVE
2. The reviewer mentions that their Traeger grill will last longer now that they are using the Blackstone grill.
3. The reviewer's opinion on durability is POSITIVE.",POSITIVE,The reviewer mentions that their Traeger grill will last longer now that they are using the Blackstone grill.,POSITIVE,"1. The overall review is POSITIVE.
2. The reviewer does not mention any specific accessories in the review.
3. Sentiment on accessories is NOT MENTIONED.",POSITIVE,The reviewer does not mention any specific accessories in the review.,NOT MENTIONED
Great unit: This bad boy is huge but awesome. Debated on this one and another that didn't have the side table. Glad I went with this one. Table is very convenient and folds up easy when not in use.[Rating - 5/5],5,"1. The overall review is POSITIVE.
2. The reviewer mentions the side table on the unit, which is very convenient and folds up easily when not in use.
3. The reviewer's opinion on the cooking_surface is NOT MENTIONED.",POSITIVE,"The reviewer mentions the side table on the unit, which is very convenient and folds up easily when not in use.",NOT MENTIONED,"1. The overall review is POSITIVE.
2. The reviewer mentions that the table is very convenient and folds up easily when not in use.
3. The reviewer's opinion on the portability is POSITIVE.",POSITIVE,The reviewer mentions that the table is very convenient and folds up easily when not in use.,POSITIVE,"1. The overall review is POSITIVE
2. The reviewer mentions that the table is very convenient and folds up easily when not in use, but does not specifically mention the heat_control aspect.
3. The reviewer's opinion on the heat_control is NOT MENTIONED.",POSITIVE,"The reviewer mentions that the table is very convenient and folds up easily when not in use, but does not specifically mention the heat_control aspect.",NOT MENTIONED,"1. The overall review is POSITIVE.
2. The reviewer mentions that the griddle is ""huge but awesome"" and that the side table is ""very convenient.""
3. The reviewer's opinion on durability is POSITIVE.",POSITIVE,"The reviewer mentions that the griddle is ""huge but awesome"" and that the side table is ""very convenient.""",POSITIVE,"1. The overall review is POSITIVE.
2. The reviewer talks about the side table accessory, mentioning that it is very convenient and folds up easily when not in use.
3. Sentiment on accessories is POSITIVE.",POSITIVE,"The reviewer talks about the side table accessory, mentioning that it is very convenient and folds up easily when not in use.",POSITIVE
"Upgrade: The extra storage at the bottom and side table was worth it for us. Husband is a chef and he loves this! I would say between entertaining and dinners just for us, we already got our moneys worth within the month of getting it.[Rating - 5/5]",5,"1. The overall review is POSITIVE
2. The reviewer mentions that the extra storage at the bottom and side table was worth it for them, and that the husband, who is a chef, loves it.
3. The reviewer does not specifically mention the cooking_surface, so it is NOT MENTIONED.",POSITIVE,"The reviewer mentions that the extra storage at the bottom and side table was worth it for them, and that the husband, who is a chef, loves it.",NOT MENTIONED,"1. The overall review is POSITIVE.
2. The reviewer does not specifically mention portability in the review.
3. The sentiment on portability is NOT MENTIONED.",POSITIVE,The reviewer does not specifically mention portability in the review.,NOT MENTIONED,"1. The overall review is POSITIVE
2. The reviewer does not specifically mention the heat_control aspect of the product.
3. Sentiment on heat_control is NOT MENTIONED",POSITIVE,The reviewer does not specifically mention the heat_control aspect of the product.,NOT MENTIONED,"1. The overall review is POSITIVE
2. The reviewer mentions the extra storage at the bottom and side table, which suggests they are happy with the construction and materials of the griddle.
3. The reviewer's opinion on durability is POSITIVE.",POSITIVE,"The reviewer mentions the extra storage at the bottom and side table, which suggests they are happy with the construction and materials of the griddle.",POSITIVE,"1. The overall review is POSITIVE.
2. The reviewer mentions that the extra storage at the bottom and side table was worth it for them.
3. The reviewer's opinion on the accessories is POSITIVE.",POSITIVE,The reviewer mentions that the extra storage at the bottom and side table was worth it for them.,POSITIVE
Best grill ever!!: Love it!![Rating - 5/5],5,"1. The overall review is POSITIVE
2. The reviewer mentions that the grill is the best ever and loves it.
3. The reviewer's opinion on the cooking_surface is POSITIVE.",POSITIVE,The reviewer mentions that the grill is the best ever and loves it.,POSITIVE,"1. The overall review is POSITIVE
2. The reviewer does not mention anything about portability.
3. Sentiment on portability is NOT MENTIONED",POSITIVE,The reviewer does not mention anything about portability.,NOT MENTIONED,"1. The overall review is POSITIVE
2. The reviewer does not specifically mention the heat_control aspect.
3. Sentiment on heat_control is NOT MENTIONED",POSITIVE,The reviewer does not specifically mention the heat_control aspect.,NOT MENTIONED,"1. The overall review is POSITIVE
2. The reviewer does not specifically mention durability in the review.
3. Sentiment on durability is NOT MENTIONED",POSITIVE,The reviewer does not specifically mention durability in the review.,NOT MENTIONED,"1. The overall review is POSITIVE
2. The reviewer mentions that the grill comes with accessories.
3. The reviewer's opinion on the accessories is POSITIVE.",POSITIVE,The reviewer mentions that the grill comes with accessories.,POSITIVE
"blackstone griddle: super versatile and easy to use, you must follow the instructions on seasoning.[Rating - 5/5]",5,"1. The overall review is POSITIVE
2. The reviewer mentions that the blackstone griddle has a super versatile and easy to use cooking surface.
3. Sentiment on cooking_surface is POSITIVE",POSITIVE,The reviewer mentions that the blackstone griddle has a super versatile and easy to use cooking surface.,POSITIVE,"1. The overall review is POSITIVE
2. The reviewer does not specifically mention portability in the review.
3. Sentiment on portability is NOT MENTIONED",POSITIVE,The reviewer does not specifically mention portability in the review.,NOT MENTIONED,"1. The overall review is POSITIVE
2. The reviewer mentions that the blackstone griddle is super versatile and easy to use, but they must follow the instructions on seasoning.
3. The reviewer does not specifically mention the heat_control aspect of the product, so it is NOT MENTIONED.",POSITIVE,"The reviewer mentions that the blackstone griddle is super versatile and easy to use, but they must follow the instructions on seasoning.",NOT MENTIONED,"1. The overall review is POSITIVE.
2. The reviewer mentions that the blackstone griddle is super versatile and easy to use, but also notes that you must follow the instructions on seasoning.
3. The reviewer does not specifically mention the durability of the griddle, so the sentiment on durability is NOT MENTIONED.",POSITIVE,"The reviewer mentions that the blackstone griddle is super versatile and easy to use, but also notes that you must follow the instructions on seasoning.",NOT MENTIONED,"1. The overall review is POSITIVE
2. The reviewer does not mention any accessories in the review.
3. Sentiment on accessories is NOT MENTIONED",POSITIVE,The reviewer does not mention any accessories in the review.,NOT MENTIONED
Space is great: Love this griddle.  The folding table is such a nice perk to have extra space.[Rating - 5/5],5,"1. The overall review is POSITIVE
2. The reviewer mentions that they love the griddle and appreciate the folding table for extra space.
3. Sentiment on cooking_surface is POSITIVE",POSITIVE,The reviewer mentions that they love the griddle and appreciate the folding table for extra space.,POSITIVE,"1. The overall review is POSITIVE
2. The reviewer mentions that the folding table is a nice perk to have extra space.
3. The reviewer's opinion on the portability is POSITIVE.",POSITIVE,The reviewer mentions that the folding table is a nice perk to have extra space.,POSITIVE,"1. The overall review is POSITIVE.
2. The reviewer does not specifically mention the heat_control aspect of the griddle.
3. The reviewer's opinion on the heat_control is NOT MENTIONED.",POSITIVE,The reviewer does not specifically mention the heat_control aspect of the griddle.,NOT MENTIONED,"1. The overall review is POSITIVE
2. The reviewer mentions the folding table as a nice perk to have extra space.
3. Sentiment on durability is NOT MENTIONED",POSITIVE,The reviewer mentions the folding table as a nice perk to have extra space.,NOT MENTIONED,"1. The overall review is POSITIVE.
2. The reviewer talks about the folding table as an accessory.
3. The reviewer's opinion on the accessories is POSITIVE.",POSITIVE,The reviewer talks about the folding table as an accessory.,POSITIVE
"If looking for a griddle, get this one!: Cooks really nice. Having four (4) burners is really good. Easy clean-up. Extra side table is a plus!![Rating - 5/5]",5,"1. The overall review is POSITIVE
2. The reviewer mentions that the griddle cooks really nice and that having four burners is really good.
3. Sentiment on cooking_surface is POSITIVE",POSITIVE,The reviewer mentions that the griddle cooks really nice and that having four burners is really good.,POSITIVE,"1. The overall review is POSITIVE.
2. The reviewer does not specifically mention portability in the review.
3. Sentiment on portability is NOT MENTIONED.",POSITIVE,The reviewer does not specifically mention portability in the review.,NOT MENTIONED,"1. The overall review is POSITIVE
2. The reviewer mentions that the griddle cooks really nice and having four burners is really good.
3. The reviewer's opinion on the heat_control is POSITIVE.",POSITIVE,The reviewer mentions that the griddle cooks really nice and having four burners is really good.,POSITIVE,"1. The overall review is POSITIVE
2. The reviewer does not specifically mention durability in the review.
3. Sentiment on durability is NOT MENTIONED",POSITIVE,The reviewer does not specifically mention durability in the review.,NOT MENTIONED,"1. The overall review is POSITIVE
2. The reviewer mentions an extra side table as an accessory.
3. Sentiment on accessories is POSITIVE",POSITIVE,The reviewer mentions an extra side table as an accessory.,POSITIVE
Terrible service: It was delivered assembled and it fell apart as soon as i moved.   Called Lowe’s and they keep referring me to other people.[Rating - 1/5],1,"1. The overall review is NEGATIVE.
2. The reviewer mentions that the product fell apart as soon as they moved it, indicating a poor quality of construction.
3. The reviewer's opinion on the cooking_surface is NEGATIVE as it did not hold up well and fell apart easily.",NEGATIVE,"The reviewer mentions that the product fell apart as soon as they moved it, indicating a poor quality of construction.",NEGATIVE,"1. The overall review is NEGATIVE
2. The reviewer mentions that the griddle fell apart as soon as they moved it.
3. The reviewer's opinion on portability is NEGATIVE",NEGATIVE,The reviewer mentions that the griddle fell apart as soon as they moved it.,NEGATIVE,"1. The overall review is NEGATIVE
2. The reviewer mentions that the product fell apart as soon as they moved it, indicating that the heat_control may not have been functioning properly.
3. The reviewer's opinion on the heat_control is NEGATIVE as they experienced issues with the product falling apart.",NEGATIVE,"The reviewer mentions that the product fell apart as soon as they moved it, indicating that the heat_control may not have been functioning properly.",NEGATIVE,"1. The overall review is NEGATIVE
2. The reviewer mentions that the griddle fell apart as soon as they moved it, indicating poor durability.
3. The reviewer's opinion on the durability is NEGATIVE",NEGATIVE,"The reviewer mentions that the griddle fell apart as soon as they moved it, indicating poor durability.",NEGATIVE,"1. The overall review is NEGATIVE.
2. The reviewer does not mention anything about accessories.
3. Since the reviewer does not mention anything about accessories, the sentiment on accessories is NOT MENTIONED.",NEGATIVE,The reviewer does not mention anything about accessories.,NOT MENTIONED
"Sexy beast of a grill!: I upgraded from a 22"" blackstone to this 36"" and boy does this product improve the blackstone griddle experience! Superior quality 👌🏾[Rating - 5/5]",5,"1. The overall review is POSITIVE
2. The reviewer mentions upgrading from a 22"" blackstone to a 36"" blackstone griddle, indicating an improvement in the cooking surface size.
3. Sentiment on cooking_surface is POSITIVE",POSITIVE,"The reviewer mentions upgrading from a 22"" blackstone to a 36"" blackstone griddle, indicating an improvement in the cooking surface size.",POSITIVE,"1. The overall review is POSITIVE
2. The reviewer does not specifically mention portability in the review.
3. Sentiment on portability is NOT MENTIONED",POSITIVE,The reviewer does not specifically mention portability in the review.,NOT MENTIONED,"1. The overall review is POSITIVE
2. The reviewer mentions that the product improves the blackstone griddle experience.
3. The reviewer's opinion on the heat_control is POSITIVE.",POSITIVE,The reviewer mentions that the product improves the blackstone griddle experience.,POSITIVE,"1. The overall review is POSITIVE.
2. The reviewer mentions that the product is a ""sexy beast of a grill"" and that it improves the griddle experience.
3. The reviewer's opinion on durability is POSITIVE.",POSITIVE,"The reviewer mentions that the product is a ""sexy beast of a grill"" and that it improves the griddle experience.",POSITIVE,"1. The overall review is POSITIVE
2. The reviewer mentions that they upgraded from a 22"" blackstone to this 36"" griddle and that it improves the blackstone griddle experience.
3. The reviewer's opinion on the accessories is NOT MENTIONED.",POSITIVE,"The reviewer mentions that they upgraded from a 22"" blackstone to this 36"" griddle and that it improves the blackstone griddle experience.",NOT MENTIONED
This version is on point: Easy to put together and great to cook on. First meal was smash burger and it is night and day compared to gas/charcoal grill.[Rating - 5/5],5,"1. The overall review is POSITIVE.
2. The reviewer mentions that the cooking surface is great to cook on.
3. Sentiment on cooking_surface is POSITIVE.",POSITIVE,The reviewer mentions that the cooking surface is great to cook on.,POSITIVE,"1. The overall review is POSITIVE.
2. The reviewer mentions that the griddle is easy to put together and great to cook on.
3. The reviewer's opinion on portability is POSITIVE, as they do not mention any difficulties in moving or transporting the griddle.",POSITIVE,The reviewer mentions that the griddle is easy to put together and great to cook on.,POSITIVE,"1. The overall review is POSITIVE
2. The reviewer mentions that the griddle is great to cook on.
3. The reviewer's opinion on the heat_control is POSITIVE.",POSITIVE,The reviewer mentions that the griddle is great to cook on.,POSITIVE,"1. The overall review is POSITIVE
2. The reviewer mentions that the griddle is easy to put together and great to cook on.
3. The reviewer's opinion on the durability is POSITIVE, as they mention that the griddle is a significant improvement compared to a gas/charcoal grill.",POSITIVE,The reviewer mentions that the griddle is easy to put together and great to cook on.,POSITIVE,"1. The overall review is POSITIVE.
2. The reviewer mentions that the griddle is easy to put together and great to cook on, and that their first meal, a smash burger, was significantly better compared to a gas/charcoal grill.
3. The reviewer does not mention any specific accessories, so the sentiment on accessories is NOT MENTIONED.",POSITIVE,"The reviewer mentions that the griddle is easy to put together and great to cook on, and that their first meal, a smash burger, was significantly better compared to a gas/charcoal grill.",NOT MENTIONED
Clean and condition after cooking to avoid rust.: This flat top grill is awesome.  Easy to clean and maintain.  All the flavors of your foods stay within the cooking area.  No grease drips that can cause flare ups. Meats are juicy.[Rating - 5/5],5,"1. The overall review is POSITIVE
2. The reviewer mentions that all the flavors of the foods stay within the cooking area, there are no grease drips that can cause flare ups, and that meats are juicy.
3. Sentiment on cooking_surface is POSITIVE",POSITIVE,"The reviewer mentions that all the flavors of the foods stay within the cooking area, there are no grease drips that can cause flare ups, and that meats are juicy.",POSITIVE,"1. The overall review is POSITIVE.
2. The reviewer does not mention anything about the portability of the flat top grill.
3. Sentiment on portability is NOT MENTIONED.",POSITIVE,The reviewer does not mention anything about the portability of the flat top grill.,NOT MENTIONED,"1. The overall review is POSITIVE.
2. The reviewer mentions that all the flavors of the foods stay within the cooking area, there are no grease drips that can cause flare ups, and meats are juicy.
3. The reviewer's opinion on the heat_control is POSITIVE as they mention that the grill is easy to clean and maintain, indicating that the heat control is effective in maintaining even heat distribution and consistent cooking results.",POSITIVE,"The reviewer mentions that all the flavors of the foods stay within the cooking area, there are no grease drips that can cause flare ups, and meats are juicy.",POSITIVE,"1. The overall review is POSITIVE
2. The reviewer mentions that the flat top grill is easy to clean and maintain, and that all the flavors of the foods stay within the cooking area. They also mention that there are no grease drips that can cause flare ups.
3. The reviewer's opinion on durability is POSITIVE.",POSITIVE,"The reviewer mentions that the flat top grill is easy to clean and maintain, and that all the flavors of the foods stay within the cooking area. They also mention that there are no grease drips that can cause flare ups.",POSITIVE,"1. The overall review is POSITIVE.
2. The reviewer does not mention any accessories in the review.
3. Since the reviewer does not mention any accessories, the sentiment on accessories is NOT MENTIONED.",POSITIVE,The reviewer does not mention any accessories in the review.,NOT MENTIONED
Easy Natural Gas Conversion: I like that this and other blackstone grills are easy to convert to natural gas.  The workmanship on the unit is pretty good and cleanup is fairly easy after each use.[Rating - 5/5],5,"1. The overall review is POSITIVE
2. The reviewer mentions that the blackstone grill is easy to convert to natural gas, has good workmanship, and cleanup is fairly easy after each use.
3. The reviewer's opinion on the cooking_surface is NOT MENTIONED",POSITIVE,"The reviewer mentions that the blackstone grill is easy to convert to natural gas, has good workmanship, and cleanup is fairly easy after each use.",NOT MENTIONED,"1. The overall review is POSITIVE.
2. The reviewer does not mention anything about the portability of the grill.
3. The sentiment on portability is NOT MENTIONED.",POSITIVE,The reviewer does not mention anything about the portability of the grill.,NOT MENTIONED,"1. The overall review is POSITIVE
2. The reviewer mentions that the blackstone grill is easy to convert to natural gas, has good workmanship, and cleanup is easy after each use.
3. The reviewer does not specifically mention the heat_control aspect of the product, so it is NOT MENTIONED.",POSITIVE,"The reviewer mentions that the blackstone grill is easy to convert to natural gas, has good workmanship, and cleanup is easy after each use.",NOT MENTIONED,"1. The overall review is POSITIVE
2. The reviewer mentions that the workmanship on the unit is pretty good.
3. The reviewer's opinion on durability is POSITIVE",POSITIVE,The reviewer mentions that the workmanship on the unit is pretty good.,POSITIVE,"1. The overall review is POSITIVE.
2. The reviewer does not mention any specific accessories in the review.
3. Since the reviewer does not mention any accessories, the sentiment on accessories is NOT MENTIONED.",POSITIVE,The reviewer does not mention any specific accessories in the review.,NOT MENTIONED
"Awesomeness!: Best grill I’ve ever owned. They really did think of everything you need  to make grilling easy and fun. Putting together took me a couple of hours, but i was taking my time.[Rating - 5/5]",5,"1. The overall review is POSITIVE
2. The reviewer mentions that the grill has everything needed to make grilling easy and fun.
3. The reviewer's opinion on the cooking_surface is POSITIVE.",POSITIVE,The reviewer mentions that the grill has everything needed to make grilling easy and fun.,POSITIVE,"1. The overall review is POSITIVE.
2. The reviewer mentions that the grill is easy to move and transport.
3. The reviewer's opinion on the portability is POSITIVE.",POSITIVE,The reviewer mentions that the grill is easy to move and transport.,POSITIVE,"1. The overall review is POSITIVE.
2. The reviewer mentions that the grill has everything needed to make grilling easy and fun.
3. The reviewer's opinion on the heat_control is POSITIVE.",POSITIVE,The reviewer mentions that the grill has everything needed to make grilling easy and fun.,POSITIVE,"1. The overall review is POSITIVE.
2. The reviewer mentions that the grill is well thought out and has everything needed to make grilling easy and fun.
3. The reviewer's opinion on durability is POSITIVE as they do not mention any issues with the sturdiness or longevity of the grill.",POSITIVE,The reviewer mentions that the grill is well thought out and has everything needed to make grilling easy and fun.,POSITIVE,"1. The overall review is POSITIVE.
2. The reviewer mentions that the grill comes with everything needed to make grilling easy and fun.
3. The reviewer's opinion on the accessories is POSITIVE.",POSITIVE,The reviewer mentions that the grill comes with everything needed to make grilling easy and fun.,POSITIVE
"Amazing and Functional Griddle: Fantastic griddle. Easy to assemble and keep clean, extremely well built, and lots of storage. The fold out table is a MUST because the side shelves alone get pretty hot during use.[Rating - 5/5]",5,"1. The overall review is POSITIVE
2. The reviewer talks about the functionality and quality of the griddle, including its ease of assembly and cleaning, being well-built, and having lots of storage.
3. Sentiment on cooking_surface is POSITIVE",POSITIVE,"The reviewer talks about the functionality and quality of the griddle, including its ease of assembly and cleaning, being well-built, and having lots of storage.",POSITIVE,"1. The overall review is POSITIVE
2. The reviewer mentions that the fold out table is a must because the side shelves alone get pretty hot during use.
3. The reviewer's opinion on portability is POSITIVE.",POSITIVE,The reviewer mentions that the fold out table is a must because the side shelves alone get pretty hot during use.,POSITIVE,"1. The overall review is POSITIVE
2. The reviewer mentions that the side shelves alone get pretty hot during use.
3. The reviewer's opinion on the heat_control is NOT MENTIONED",POSITIVE,The reviewer mentions that the side shelves alone get pretty hot during use.,NOT MENTIONED,"1. The overall review is POSITIVE
2. The reviewer mentions that the griddle is ""extremely well built.""
3. The reviewer's opinion on durability is POSITIVE",POSITIVE,"The reviewer mentions that the griddle is ""extremely well built.""",POSITIVE,"1. The overall review is POSITIVE.
2. The reviewer mentions the fold out table as a must-have accessory for the griddle.
3. The reviewer's opinion on the accessories is POSITIVE.",POSITIVE,The reviewer mentions the fold out table as a must-have accessory for the griddle.,POSITIVE
Excellent griddle: Love my new Blackstone. Great for cooking all types of food. Only issue I have is that the side shelves get way to hot to be of use for many items.[Rating - 4/5],4,"1. The overall review is POSITIVE
2. The reviewer mentions that the griddle is great for cooking all types of food.
3. Sentiment on cooking_surface is NEUTRAL",POSITIVE,The reviewer mentions that the griddle is great for cooking all types of food.,NEUTRAL,"1. The overall review is POSITIVE
2. The reviewer mentions that the side shelves get too hot to be of use for many items.
3. The reviewer's opinion on portability is NOT MENTIONED",POSITIVE,The reviewer mentions that the side shelves get too hot to be of use for many items.,NOT MENTIONED,"1. The overall review is POSITIVE
2. The reviewer mentions that the side shelves of the griddle get too hot to be of use for many items.
3. The reviewer's opinion on the heat_control is NEGATIVE",POSITIVE,The reviewer mentions that the side shelves of the griddle get too hot to be of use for many items.,NEGATIVE,"1. The overall review is POSITIVE
2. The reviewer mentions that the side shelves get too hot to be of use for many items.
3. The reviewer's opinion on durability is NOT MENTIONED",POSITIVE,The reviewer mentions that the side shelves get too hot to be of use for many items.,NOT MENTIONED,"1. The overall review is POSITIVE
2. The reviewer mentions that the side shelves get way too hot to be of use for many items.
3. Sentiment on accessories is NEGATIVE",POSITIVE,The reviewer mentions that the side shelves get way too hot to be of use for many items.,NEGATIVE
Best grill ever!: Undeniably the best grill I have owned. Great quality. Sturdy. I believe my children will be using this exact same grill to cook on when they grow up.[Rating - 5/5],5,"1. The overall review is POSITIVE
2. The reviewer talks about the quality and sturdiness of the grill.
3. Sentiment on cooking_surface is POSITIVE",POSITIVE,The reviewer talks about the quality and sturdiness of the grill.,POSITIVE,"1. The overall review is POSITIVE.
2. The reviewer does not mention anything about the portability of the grill.
3. The reviewer's opinion on the portability is NOT MENTIONED.",POSITIVE,The reviewer does not mention anything about the portability of the grill.,NOT MENTIONED,"1. The overall review is POSITIVE
2. The reviewer does not specifically mention the heat_control aspect of the grill.
3. Sentiment on heat_control is NOT MENTIONED",POSITIVE,The reviewer does not specifically mention the heat_control aspect of the grill.,NOT MENTIONED,"1. The overall review is POSITIVE.
2. The reviewer mentions that the grill is ""Great quality"" and ""Sturdy.""
3. The reviewer's opinion on the durability is POSITIVE.",POSITIVE,"The reviewer mentions that the grill is ""Great quality"" and ""Sturdy.""",POSITIVE,"1. The overall review is POSITIVE.
2. The reviewer does not mention any accessories in the review.
3. Sentiment on accessories is NOT MENTIONED.",POSITIVE,The reviewer does not mention any accessories in the review.,NOT MENTIONED
Monster of a product: For sure spend the extra $100 for this model with the side extendable table.  Having the extra space for prep is amazing![Rating - 5/5],5,"1. The overall review is POSITIVE
2. The reviewer mentions the side extendable table and having extra space for prep.
3. Sentiment on cooking_surface is POSITIVE",POSITIVE,The reviewer mentions the side extendable table and having extra space for prep.,POSITIVE,"1. The overall review is POSITIVE.
2. The reviewer mentions the side extendable table and how having extra space for prep is amazing.
3. The reviewer does not specifically mention portability, so the sentiment on portability is NOT MENTIONED.",POSITIVE,The reviewer mentions the side extendable table and how having extra space for prep is amazing.,NOT MENTIONED,"1. The overall review is POSITIVE
2. The reviewer mentions the side extendable table and how having the extra space for prep is amazing.
3. The reviewer's opinion on the heat_control is NOT MENTIONED.",POSITIVE,The reviewer mentions the side extendable table and how having the extra space for prep is amazing.,NOT MENTIONED,"1. The overall review is POSITIVE
2. The reviewer mentions the durability of the griddle by praising the side extendable table and the extra space for prep.
3. Sentiment on durability is POSITIVE",POSITIVE,The reviewer mentions the durability of the griddle by praising the side extendable table and the extra space for prep.,POSITIVE,"1. The overall review is POSITIVE.
2. The reviewer talks about the side extendable table as an accessory.
3. The reviewer's opinion on the accessories is POSITIVE.",POSITIVE,The reviewer talks about the side extendable table as an accessory.,POSITIVE
"Perfect for us!: This griddle grill is perfect for me.  No billowing smoke; it heats up quickly and you can still get the charred edges on hotdogs, etc. if you like.[Rating - 5/5]",5,"1. The overall review is POSITIVE
2. The reviewer mentions that the griddle grill heats up quickly and allows for charred edges on hotdogs.
3. Sentiment on cooking_surface is POSITIVE",POSITIVE,The reviewer mentions that the griddle grill heats up quickly and allows for charred edges on hotdogs.,POSITIVE,"1. The overall review is POSITIVE.
2. The reviewer does not specifically mention portability in the review.
3. The sentiment on portability is NOT MENTIONED.",POSITIVE,The reviewer does not specifically mention portability in the review.,NOT MENTIONED,"1. The overall review is POSITIVE.
2. The reviewer mentions that the griddle grill heats up quickly and allows for getting charred edges on hotdogs.
3. The reviewer's opinion on the heat_control is POSITIVE.",POSITIVE,The reviewer mentions that the griddle grill heats up quickly and allows for getting charred edges on hotdogs.,POSITIVE,"1. The overall review is POSITIVE
2. The reviewer mentions that the griddle grill heats up quickly and can still get charred edges on hotdogs.
3. The reviewer's opinion on durability is POSITIVE.",POSITIVE,The reviewer mentions that the griddle grill heats up quickly and can still get charred edges on hotdogs.,POSITIVE,"1. The overall review is POSITIVE.
2. The reviewer does not mention any accessories in the review.
3. Since the reviewer does not mention any accessories, the sentiment on accessories is NOT MENTIONED.",POSITIVE,The reviewer does not mention any accessories in the review.,NOT MENTIONED
blackstone  griddle  with table: this is the best grill I have ever used. you don't half to worry about it flaming up.i love cooking  own it . especially  when you cook vegetables.and steaks .[Rating - 5/5],5,"1. The overall review is POSITIVE.
2. The reviewer talks about how they love cooking on the blackstone griddle, especially when cooking vegetables and steaks.
3. Sentiment on cooking_surface is POSITIVE.",POSITIVE,"The reviewer talks about how they love cooking on the blackstone griddle, especially when cooking vegetables and steaks.",POSITIVE,"1. The overall review is POSITIVE.
2. The reviewer does not specifically mention portability in the review.
3. The sentiment on portability is NOT MENTIONED.",POSITIVE,The reviewer does not specifically mention portability in the review.,NOT MENTIONED,"1. The overall review is POSITIVE.
2. The reviewer mentions that they don't have to worry about the grill flaming up and that they love cooking on it, especially when cooking vegetables and steaks.
3. The reviewer's opinion on the heat_control is POSITIVE. They appreciate the fact that they don't have to worry about the grill flaming up, indicating good heat control.",POSITIVE,"The reviewer mentions that they don't have to worry about the grill flaming up and that they love cooking on it, especially when cooking vegetables and steaks.",POSITIVE,"1. The overall review is POSITIVE
2. The reviewer mentions that the blackstone griddle is the best grill they have ever used and they don't have to worry about it flaming up.
3. The reviewer's opinion on the durability is POSITIVE.",POSITIVE,The reviewer mentions that the blackstone griddle is the best grill they have ever used and they don't have to worry about it flaming up.,POSITIVE,"1. The overall review is POSITIVE.
2. The reviewer mentions that they love cooking on the griddle, especially when cooking vegetables and steaks.
3. The reviewer's opinion on the accessories is NOT MENTIONED.",POSITIVE,"The reviewer mentions that they love cooking on the griddle, especially when cooking vegetables and steaks.",NOT MENTIONED
"Great item, upgraded from a smaller one.: Love it[Rating - 5/5]",5,"1. The overall review is POSITIVE.
2. The reviewer mentions that they upgraded from a smaller item and love it.
3. The reviewer's opinion on the cooking_surface is NOT MENTIONED.",POSITIVE,The reviewer mentions that they upgraded from a smaller item and love it.,NOT MENTIONED,"1. The overall review is POSITIVE
2. The reviewer mentions that they upgraded from a smaller griddle, indicating that they have experience with moving and transporting griddles.
3. The reviewer's opinion on portability is POSITIVE, as they seem to be happy with the upgrade and do not mention any issues with moving or transporting the griddle.",POSITIVE,"The reviewer mentions that they upgraded from a smaller griddle, indicating that they have experience with moving and transporting griddles.",POSITIVE,"1. The overall review is POSITIVE
2. The reviewer mentions that they upgraded from a smaller item.
3. The reviewer's opinion on the heat_control is POSITIVE.",POSITIVE,The reviewer mentions that they upgraded from a smaller item.,POSITIVE,"1. The overall review is POSITIVE
2. The reviewer mentions upgrading from a smaller griddle, indicating that they have used a similar product before.
3. The reviewer's opinion on durability is POSITIVE, as they are satisfied with the upgrade and love the new griddle.",POSITIVE,"The reviewer mentions upgrading from a smaller griddle, indicating that they have used a similar product before.",POSITIVE,"1. The overall review is POSITIVE
2. The reviewer mentions that they upgraded from a smaller item.
3. The reviewer's opinion on the accessories is NOT MENTIONED",POSITIVE,The reviewer mentions that they upgraded from a smaller item.,NOT MENTIONED
